feature,lfc_early,p_early,q_early,lfc_late,p_late,q_late,lfc_prog,p_prog,prog_sign_stable,class,ratio_early_late
ACOX3,-0.7977423357082021,0.07790977411309871,0.4239619389824714,-1.373224389713263,0.0027608327225694387,0.022718009187509193,-0.5754820540050609,0.21741471635988027,True,early_onset,0.5809264251960855
ACP1,-0.4521353154698282,0.07239450371550281,0.41541830938869395,-0.8014601755945057,0.00026640251314228626,0.008177148908540405,-0.34932486012467745,0.12381736005837715,True,early_onset,0.5641394659871205
ACP2,0.057336140596576435,0.7495661871567888,0.8919313619698527,0.027338522220229144,0.8759831609540678,0.9232762229467293,-0.02999761837634729,0.8583087825653188,False,other,2.0972655410814616
ACP3,-0.24875300225601116,0.3258938127263915,0.6440390579233771,0.19272529360920476,0.47186043988592685,0.6276419179762847,0.4414782958652159,0.11382977927507315,True,other,-1.2907127943487042
ACP5,1.0836096827571273,0.04090176575746633,0.3563369603919813,0.8589477286855924,0.021170560772097568,0.07556852618673564,-0.2246619540715349,0.644608013655811,True,other,1.2615548613363523
ACP6,-0.32433972382103526,0.27374341083590226,0.608769661003095,-0.6221218999356966,0.05378481858517269,0.14145404206663292,-0.2977821761146613,0.30822027422179,True,other,0.5213443279437029
ACP7,-0.9592446587049629,0.6900611643289115,0.861937765081575,0.04003223672014511,0.9813751149846424,0.9887388292141912,0.999276895425108,0.5828723421142765,True,other,-23.96180521739995
ACRBP,0.9157353089525875,0.06481126337404083,0.40461733611425016,1.1773157973117552,0.01728446981374752,0.06677950349616456,0.2615804883591677,0.567894101604886,True,other,0.7778162078887821
ACSBG1,-0.36024722165717904,0.5549182780837572,0.7893935218552094,-0.4139386572570789,0.4595568220011996,0.6178475244829856,-0.05369143559989986,0.9331925911027497,False,other,0.8702913229808481
ACSF2,-0.2879216610589408,0.24912331406598578,0.5882285517749043,-0.23799266207119985,0.37321159467478915,0.5393801228514006,0.04992899898774095,0.819038597397501,False,other,1.2097921782681005
